dataset,subject_id,recording_id,provider_url,http_status,provider_content_length,local_bytes,edf_declared_bytes,byte_delta,checksum_status,header_valid,body_valid,terminal_status,failure_code
sleep_edf_sc,SC_16,SC4162E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4162E0-PSG.edf,200,50198528,50198528,50198528,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_17,SC4171E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4171E0-PSG.edf,200,50016128,50016128,50016128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_17,SC4172E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4172E0-PSG.edf,200,49687808,49687808,49687808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_18,SC4181E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4181E0-PSG.edf,200,50271488,50271488,50271488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_18,SC4182E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4182E0-PSG.edf,200,51840128,51840128,51840128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_19,SC4191E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4191E0-PSG.edf,200,50599808,50599808,50599808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_19,SC4192E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4192E0-PSG.edf,200,47608448,47608448,47608448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_20,SC4201E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4201E0-PSG.edf,200,51147008,51147008,51147008,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_20,SC4202E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4202E0-PSG.edf,200,48702848,48702848,48702848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_21,SC4211E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4211E0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_21,SC4212E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4212E0-PSG.edf,200,49140608,49140608,49140608,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_22,SC4221E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4221E0-PSG.edf,200,49250048,49250048,49250048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_22,SC4222E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4222E0-PSG.edf,200,50344448,50344448,50344448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_23,SC4231E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4231E0-PSG.edf,200,50089088,50089088,50089088,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_23,SC4232E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4232E0-PSG.edf,200,48155648,48155648,48155648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_24,SC4241E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4241E0-PSG.edf,200,49286528,49286528,49286528,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_24,SC4242E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4242E0-PSG.edf,200,49432448,49432448,49432448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_25,SC4251E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4251E0-PSG.edf,200,50344448,50344448,50344448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_25,SC4252E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4252E0-PSG.edf,200,48629888,48629888,48629888,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_26,SC4261F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4261F0-PSG.edf,200,51074048,51074048,51074048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_26,SC4262F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4262F0-PSG.edf,200,49614848,49614848,49614848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_27,SC4271F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4271F0-PSG.edf,200,44507648,44507648,44507648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_27,SC4272F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4272F0-PSG.edf,200,52350848,52350848,52350848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_28,SC4281G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4281G0-PSG.edf,200,50855168,50855168,50855168,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_28,SC4282G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4282G0-PSG.edf,200,51329408,51329408,51329408,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_29,SC4291G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4291G0-PSG.edf,200,50271488,50271488,50271488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_29,SC4292G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4292G0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_30,SC4301E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4301E0-PSG.edf,200,48265088,48265088,48265088,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_30,SC4302E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4302E0-PSG.edf,200,51219968,51219968,51219968,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_31,SC4311E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4311E0-PSG.edf,200,48702848,48702848,48702848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_31,SC4312E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4312E0-PSG.edf,200,49250048,49250048,49250048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_32,SC4321E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4321E0-PSG.edf,200,49067648,49067648,49067648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_32,SC4322E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4322E0-PSG.edf,200,47717888,47717888,47717888,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_33,SC4331F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4331F0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_33,SC4332F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4332F0-PSG.edf,200,50344448,50344448,50344448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_34,SC4341F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4341F0-PSG.edf,200,50162048,50162048,50162048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_34,SC4342F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4342F0-PSG.edf,200,50891648,50891648,50891648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_35,SC4351F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4351F0-PSG.edf,200,49432448,49432448,49432448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_35,SC4352F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,200,46185728,46185728,46185728,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_36,SC4362F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,200,41333888,41333888,41333888,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_37,SC4371F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,200,51986048,51986048,51986048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_37,SC4372F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,200,51803648,51803648,51803648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_38,SC4381F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,200,50162048,50162048,50162048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_38,SC4382F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,200,50526848,50526848,50526848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_40,SC4401E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,200,47973248,47973248,47973248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_40,SC4402E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4402E0-PSG.edf,200,50891648,50891648,50891648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_41,SC4411E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4411E0-PSG.edf,200,49760768,49760768,49760768,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_41,SC4412E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4412E0-PSG.edf,200,52131968,52131968,52131968,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_42,SC4421E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4421E0-PSG.edf,200,50417408,50417408,50417408,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_42,SC4422E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4422E0-PSG.edf,200,48921728,48921728,48921728,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_43,SC4431E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4431E0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_43,SC4432E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4432E0-PSG.edf,200,50709248,50709248,50709248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_44,SC4441E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4441E0-PSG.edf,200,47790848,47790848,47790848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_44,SC4442E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4442E0-PSG.edf,200,50672768,50672768,50672768,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_45,SC4451F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4451F0-PSG.edf,200,50891648,50891648,50891648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_45,SC4452F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4452F0-PSG.edf,200,48702848,48702848,48702848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_46,SC4461F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4461F0-PSG.edf,200,49177088,49177088,49177088,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_46,SC4462F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4462F0-PSG.edf,200,52095488,52095488,52095488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_47,SC4471F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4471F0-PSG.edf,200,49979648,49979648,49979648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_47,SC4472F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4472F0-PSG.edf,200,50891648,50891648,50891648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_48,SC4481F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4481F0-PSG.edf,200,52533248,52533248,52533248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_48,SC4482F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4482F0-PSG.edf,200,52533248,52533248,52533248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_49,SC4491G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4491G0-PSG.edf,200,51074048,51074048,51074048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_49,SC4492G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4492G0-PSG.edf,200,38962688,38962688,38962688,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_50,SC4501E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4501E0-PSG.edf,200,50162048,50162048,50162048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_50,SC4502E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4502E0-PSG.edf,200,50526848,50526848,50526848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_51,SC4511E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4511E0-PSG.edf,200,49468928,49468928,49468928,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_51,SC4512E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4512E0-PSG.edf,200,50162048,50162048,50162048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_52,SC4522E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4522E0-PSG.edf,200,50599808,50599808,50599808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_53,SC4531E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4531E0-PSG.edf,200,47462528,47462528,47462528,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_53,SC4532E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4532E0-PSG.edf,200,50052608,50052608,50052608,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_54,SC4541F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4541F0-PSG.edf,200,49979648,49979648,49979648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_54,SC4542F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4542F0-PSG.edf,200,48885248,48885248,48885248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_55,SC4551F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4551F0-PSG.edf,200,50563328,50563328,50563328,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_55,SC4552F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4552F0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_56,SC4561F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4561F0-PSG.edf,200,49323008,49323008,49323008,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_56,SC4562F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4562F0-PSG.edf,200,51074048,51074048,51074048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_57,SC4571F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4571F0-PSG.edf,200,51986048,51986048,51986048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_57,SC4572F0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4572F0-PSG.edf,200,52533248,52533248,52533248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_58,SC4581G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4581G0-PSG.edf,200,49943168,49943168,49943168,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_58,SC4582G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4582G0-PSG.edf,200,48046208,48046208,48046208,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_59,SC4591G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4591G0-PSG.edf,200,51438848,51438848,51438848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_59,SC4592G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4592G0-PSG.edf,200,37211648,37211648,37211648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_60,SC4601E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4601E0-PSG.edf,200,49797248,49797248,49797248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_60,SC4602E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4602E0-PSG.edf,200,51074048,51074048,51074048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_61,SC4611E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4611E0-PSG.edf,200,48338048,48338048,48338048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_61,SC4612E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4612E0-PSG.edf,200,49797248,49797248,49797248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_62,SC4621E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4621E0-PSG.edf,200,47644928,47644928,47644928,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_62,SC4622E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4622E0-PSG.edf,200,52095488,52095488,52095488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_63,SC4631E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4631E0-PSG.edf,200,50307968,50307968,50307968,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_63,SC4632E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4632E0-PSG.edf,200,51949568,51949568,51949568,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_64,SC4641E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4641E0-PSG.edf,200,48885248,48885248,48885248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_64,SC4642E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4642E0-PSG.edf,200,50891648,50891648,50891648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_65,SC4651E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4651E0-PSG.edf,200,52168448,52168448,52168448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_65,SC4652E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4652E0-PSG.edf,200,51803648,51803648,51803648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_66,SC4661E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4661E0-PSG.edf,200,49979648,49979648,49979648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_66,SC4662E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4662E0-PSG.edf,200,51438848,51438848,51438848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_67,SC4671G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4671G0-PSG.edf,200,50709248,50709248,50709248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_67,SC4672G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4672G0-PSG.edf,200,47061248,47061248,47061248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_70,SC4701E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4701E0-PSG.edf,200,48885248,48885248,48885248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_70,SC4702E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4702E0-PSG.edf,200,47863808,47863808,47863808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_71,SC4711E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4711E0-PSG.edf,200,49797248,49797248,49797248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_71,SC4712E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4712E0-PSG.edf,200,51438848,51438848,51438848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_72,SC4721E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4721E0-PSG.edf,200,42720128,42720128,42720128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_72,SC4722E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4722E0-PSG.edf,200,50089088,50089088,50089088,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_73,SC4731E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4731E0-PSG.edf,200,50709248,50709248,50709248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_73,SC4732E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4732E0-PSG.edf,200,45966848,45966848,45966848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_74,SC4741E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4741E0-PSG.edf,200,49067648,49067648,49067648,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_74,SC4742E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4742E0-PSG.edf,200,48338048,48338048,48338048,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_75,SC4751E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4751E0-PSG.edf,200,48885248,48885248,48885248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_75,SC4752E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4752E0-PSG.edf,200,45054848,45054848,45054848,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_76,SC4761E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4761E0-PSG.edf,200,47973248,47973248,47973248,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_76,SC4762E0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4762E0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_77,SC4771G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4771G0-PSG.edf,200,50271488,50271488,50271488,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_77,SC4772G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4772G0-PSG.edf,200,40896128,40896128,40896128,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_80,SC4801G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4801G0-PSG.edf,200,50599808,50599808,50599808,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_80,SC4802G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4802G0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_81,SC4811G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4811G0-PSG.edf,200,43814528,43814528,43814528,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_81,SC4812G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4812G0-PSG.edf,200,44069888,44069888,44069888,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_82,SC4821G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4821G0-PSG.edf,200,49651328,49651328,49651328,0,MATCH,PASS,PASS,ACQUIRED,
sleep_edf_sc,SC_82,SC4822G0,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4822G0-PSG.edf,200,51256448,51256448,51256448,0,MATCH,PASS,PASS,ACQUIRED,
