dataset,source_role,purpose,subject_id,recording_id,path
sleep_edf_sc,TRAIN,train,SC_05,SC4052E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4052E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_06,SC4061E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4061E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_06,SC4062E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4062E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_07,SC4071E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4071E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_07,SC4072E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4072E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_12,SC4121E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4121E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_12,SC4122E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4122E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_13,SC4131E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4131E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_18,SC4181E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4181E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_18,SC4182E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4182E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_21,SC4211E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4211E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_21,SC4212E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4212E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_23,SC4231E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4231E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_23,SC4232E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4232E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_24,SC4241E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4241E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_24,SC4242E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4242E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_25,SC4251E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4251E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_25,SC4252E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4252E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_26,SC4261F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4261F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_26,SC4262F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4262F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_27,SC4271F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4271F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_27,SC4272F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4272F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_28,SC4281G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4281G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_28,SC4282G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4282G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_31,SC4311E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4311E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_31,SC4312E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4312E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_33,SC4331F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4331F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_33,SC4332F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4332F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_35,SC4351F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4351F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_35,SC4352F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4352F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_40,SC4401E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4401E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_40,SC4402E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4402E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_41,SC4411E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4411E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_41,SC4412E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4412E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_42,SC4421E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4421E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_42,SC4422E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4422E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_45,SC4451F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4451F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_45,SC4452F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4452F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_46,SC4461F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4461F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_46,SC4462F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4462F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_47,SC4471F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4471F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_47,SC4472F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4472F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_48,SC4481F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4481F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_48,SC4482F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4482F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_50,SC4501E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4501E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_50,SC4502E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4502E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_54,SC4541F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4541F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_54,SC4542F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4542F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_56,SC4561F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4561F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_56,SC4562F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4562F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_57,SC4571F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4571F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_57,SC4572F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4572F0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_59,SC4591G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4591G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_59,SC4592G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4592G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_60,SC4601E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4601E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_60,SC4602E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4602E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_61,SC4611E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4611E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_61,SC4612E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4612E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_62,SC4621E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4621E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_62,SC4622E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4622E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_63,SC4631E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4631E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_63,SC4632E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4632E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_64,SC4641E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4641E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_64,SC4642E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4642E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_65,SC4651E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4651E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_65,SC4652E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4652E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_67,SC4671G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4671G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_67,SC4672G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4672G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_70,SC4701E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4701E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_70,SC4702E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4702E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_71,SC4711E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4711E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_71,SC4712E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4712E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_72,SC4721E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4721E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_72,SC4722E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4722E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_73,SC4731E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4731E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_73,SC4732E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4732E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_74,SC4741E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4741E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_74,SC4742E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4742E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_75,SC4751E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4751E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_75,SC4752E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4752E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_76,SC4761E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4761E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_76,SC4762E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4762E0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_80,SC4801G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4801G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_80,SC4802G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4802G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_81,SC4811G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4811G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_81,SC4812G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4812G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_82,SC4821G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4821G0__core_v1.npz
sleep_edf_sc,TRAIN,train,SC_82,SC4822G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4822G0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_08,SC4081E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4081E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_08,SC4082E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4082E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_09,SC4091E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4091E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_09,SC4092E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4092E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_10,SC4101E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4101E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_10,SC4102E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4102E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_11,SC4111E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4111E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_11,SC4112E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4112E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_15,SC4151E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4151E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_15,SC4152E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4152E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_19,SC4191E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4191E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_19,SC4192E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4192E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_20,SC4201E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4201E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_20,SC4202E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4202E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_22,SC4221E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4221E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_22,SC4222E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4222E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_29,SC4291G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4291G0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_29,SC4292G0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4292G0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_38,SC4381F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4381F0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_38,SC4382F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4382F0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_44,SC4441E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4441E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_44,SC4442E0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4442E0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_55,SC4551F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4551F0__core_v1.npz
sleep_edf_sc,DEV,dev,SC_55,SC4552F0,C:\Users\rohan\ShiftSleep-UQ\data\processed\core_v1_1\sleep_edf_sc__SC4552F0__core_v1.npz
isruc_s1,TRAIN,train,I001,I001,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I001__original_v2.npz
isruc_s1,TRAIN,train,I002,I002,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I002__original_v2.npz
isruc_s1,TRAIN,train,I004,I004,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I004__original_v2.npz
isruc_s1,TRAIN,train,I005,I005,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I005__original_v2.npz
isruc_s1,TRAIN,train,I007,I007,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I007__original_v2.npz
isruc_s1,TRAIN,train,I008,I008,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I008__original_v2.npz
isruc_s1,TRAIN,train,I010,I010,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I010__original_v2.npz
isruc_s1,TRAIN,train,I011,I011,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I011__original_v2.npz
isruc_s1,TRAIN,train,I012,I012,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I012__original_v2.npz
isruc_s1,TRAIN,train,I013,I013,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I013__original_v2.npz
isruc_s1,TRAIN,train,I014,I014,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I014__original_v2.npz
isruc_s1,TRAIN,train,I015,I015,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I015__original_v2.npz
isruc_s1,TRAIN,train,I019,I019,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I019__original_v2.npz
isruc_s1,TRAIN,train,I020,I020,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I020__original_v2.npz
isruc_s1,TRAIN,train,I023,I023,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I023__original_v2.npz
isruc_s1,TRAIN,train,I024,I024,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I024__original_v2.npz
isruc_s1,TRAIN,train,I025,I025,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I025__original_v2.npz
isruc_s1,TRAIN,train,I027,I027,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I027__original_v2.npz
isruc_s1,TRAIN,train,I030,I030,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I030__original_v2.npz
isruc_s1,TRAIN,train,I037,I037,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I037__original_v2.npz
isruc_s1,TRAIN,train,I039,I039,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I039__original_v2.npz
isruc_s1,TRAIN,train,I041,I041,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I041__original_v2.npz
isruc_s1,TRAIN,train,I042,I042,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I042__original_v2.npz
isruc_s1,TRAIN,train,I046,I046,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I046__original_v2.npz
isruc_s1,TRAIN,train,I050,I050,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I050__original_v2.npz
isruc_s1,TRAIN,train,I051,I051,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I051__original_v2.npz
isruc_s1,TRAIN,train,I052,I052,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I052__original_v2.npz
isruc_s1,TRAIN,train,I057,I057,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I057__original_v2.npz
isruc_s1,TRAIN,train,I058,I058,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I058__original_v2.npz
isruc_s1,TRAIN,train,I060,I060,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I060__original_v2.npz
isruc_s1,TRAIN,train,I063,I063,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I063__original_v2.npz
isruc_s1,TRAIN,train,I064,I064,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I064__original_v2.npz
isruc_s1,TRAIN,train,I066,I066,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I066__original_v2.npz
isruc_s1,TRAIN,train,I067,I067,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I067__original_v2.npz
isruc_s1,TRAIN,train,I068,I068,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I068__original_v2.npz
isruc_s1,TRAIN,train,I069,I069,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I069__original_v2.npz
isruc_s1,TRAIN,train,I070,I070,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I070__original_v2.npz
isruc_s1,TRAIN,train,I071,I071,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I071__original_v2.npz
isruc_s1,TRAIN,train,I073,I073,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I073__original_v2.npz
isruc_s1,TRAIN,train,I074,I074,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I074__original_v2.npz
isruc_s1,TRAIN,train,I075,I075,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I075__original_v2.npz
isruc_s1,TRAIN,train,I076,I076,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I076__original_v2.npz
isruc_s1,TRAIN,train,I078,I078,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I078__original_v2.npz
isruc_s1,TRAIN,train,I079,I079,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I079__original_v2.npz
isruc_s1,TRAIN,train,I080,I080,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I080__original_v2.npz
isruc_s1,TRAIN,train,I081,I081,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I081__original_v2.npz
isruc_s1,TRAIN,train,I082,I082,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I082__original_v2.npz
isruc_s1,TRAIN,train,I083,I083,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I083__original_v2.npz
isruc_s1,TRAIN,train,I085,I085,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I085__original_v2.npz
isruc_s1,TRAIN,train,I086,I086,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I086__original_v2.npz
isruc_s1,TRAIN,train,I089,I089,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I089__original_v2.npz
isruc_s1,TRAIN,train,I090,I090,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I090__original_v2.npz
isruc_s1,TRAIN,train,I091,I091,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I091__original_v2.npz
